,Year,Months,Day,MaxTemp,AvgTemp,MinTemp,MaxHumid,MinHumid,AvgHumid,MaxPressure,AvgPressure,MinPressure,MaxSpeed,AvgSpeed,MinSpeed,AvgDirn,Weather Description,Temp6,Temp12,Temp20,Humid6,Humid12,Humid20,Press6,Press12,Press20,WindDirn6,WindDirn12,WindDirn20,WinSpeed6,WinSpeed12,WinSpeed20,WeatherDiscpc6,WeatherDiscpc12,WeatherDiscpc20
1361,2016,06,24,28.37,23.79,19.16,94.0,32.0,65.96,1018.0,1014.71,1009.0,7,3.54,2,38.75,0.0,21.13,20.63,28.18,77.0,94.0,44.0,1012.0,1016.0,1018.0,0,30,40,2,3,6,1.0,0.0,0.0
1362,2016,06,25,28.99,23.24,17.32,93.0,34.0,69.38,1023.0,1021.33,1018.0,4,2.71,1,76.62,0.0,19.28,19.54,28.99,87.0,88.0,36.0,1020.0,1022.0,1023.0,64,40,90,2,3,3,0.0,0.0,0.0
1363,2016,06,26,29.58,23.89,17.58,93.0,35.0,66.04,1024.0,1023.04,1017.0,5,2.33,1,178.0,0.0,19.36,20.32,29.51,76.0,82.0,41.0,1023.0,1024.0,1023.0,181,230,140,2,2,4,1.0,0.0,0.0
1364,2016,06,27,29.08,23.88,18.08,88.0,47.0,66.33,1021.0,1019.17,1016.0,7,3.67,2,175.71,0.0,20.7,20.25,28.54,82.0,88.0,65.0,1021.0,1020.0,1017.0,200,200,140,3,2,7,0.0,0.0,0.0
1365,2016,06,28,24.71,22.99,21.95,100.0,73.0,86.79,1017.0,1014.75,1011.0,5,2.88,1,144.75,0.0,22.02,21.95,24.31,94.0,88.0,74.0,1015.0,1015.0,1013.0,170,120,110,3,1,3,0.0,0.0,0.0
1366,2016,06,29,28.75,23.99,20.54,94.0,44.0,75.33,1013.0,1012.0,1011.0,5,2.58,1,249.92,0.0,21.23,21.37,28.72,93.0,88.0,48.0,1012.0,1012.0,1012.0,288,360,290,2,2,4,0.0,0.0,0.0
1367,2016,06,30,29.55,24.29,18.51,93.0,32.0,68.58,1018.0,1015.92,1013.0,5,2.33,1,209.62,0.0,20.42,20.83,29.19,87.0,73.0,51.0,1015.0,1017.0,1017.0,314,310,140,2,3,5,0.0,0.0,1.0
1368,2016,07,01,27.47,23.83,19.76,93.0,61.0,80.42,1017.0,1015.21,1011.0,5,2.88,1,180.5,0.0,21.8,21.87,26.65,87.0,88.0,83.0,1017.0,1017.0,1012.0,208,175,150,3,1,4,0.0,1.0,0.0
1369,2016,07,02,25.65,22.56,19.18,93.0,33.0,64.75,1018.0,1014.25,1011.0,7,4.0,1,289.33,0.0,21.38,20.01,25.65,88.0,73.0,39.0,1012.0,1015.0,1016.0,320,300,290,2,3,5,0.0,0.0,0.0
1370,2016,07,03,26.99,22.63,17.02,93.0,30.0,58.17,1021.0,1019.08,1018.0,4,2.29,1,217.71,0.0,19.93,19.37,26.73,59.0,77.0,30.0,1018.0,1020.0,1018.0,302,290,220,1,2,4,0.0,0.0,0.0
1371,2016,07,04,28.81,23.67,17.83,100.0,47.0,70.25,1020.0,1018.33,1011.0,6,3.0,1,212.25,0.0,20.54,19.99,28.73,82.0,88.0,69.0,1019.0,1020.0,1017.0,240,250,150,3,2,6,0.0,0.0,1.0
1372,2016,07,05,31.59,25.01,21.64,100.0,45.0,77.96,1016.0,1010.0,1007.0,6,2.79,1,205.5,0.0,21.64,22.67,30.2,100.0,88.0,45.0,1011.0,1008.0,1009.0,149,290,290,1,2,5,0.0,0.0,0.0
1373,2016,07,06,33.49,28.47,22.99,94.0,38.0,66.96,1013.0,1011.17,1009.0,6,2.0,0,227.17,0.0,25.17,24.87,33.37,88.0,78.0,52.0,1011.0,1013.0,1011.0,284,290,120,1,2,3,0.0,0.0,0.0
1374,2016,07,07,32.46,28.1,23.94,94.0,55.0,79.21,1011.0,1009.54,1008.0,5,2.29,1,191.17,0.0,25.46,25.74,29.11,88.0,88.0,88.0,1011.0,1010.0,1008.0,240,170,140,1,2,2,0.0,0.0,0.0
1375,2016,07,08,30.08,26.36,23.53,94.0,62.0,79.42,1010.0,1008.54,1008.0,6,2.58,1,193.88,0.0,24.75,25.19,27.93,88.0,78.0,69.0,1008.0,1009.0,1010.0,308,20,0,1,2,2,0.0,0.0,0.0
1376,2016,07,09,23.43,21.35,19.69,100.0,77.0,88.42,1012.0,1011.08,1009.0,5,2.92,1,109.08,0.0,21.16,19.74,21.98,77.0,82.0,83.0,1011.0,1012.0,1011.0,130,70,130,3,4,3,0.0,0.0,0.0
1377,2016,07,10,27.65,23.12,20.27,94.0,51.0,76.21,1013.0,1010.71,1009.0,8,3.21,1,267.75,0.0,20.49,20.76,27.46,88.0,94.0,54.0,1009.0,1010.0,1012.0,346,248,300,2,1,7,0.0,0.0,0.0
1378,2016,07,11,27.58,23.18,18.31,87.0,39.0,64.71,1019.0,1017.25,1014.0,6,2.71,1,256.79,0.0,20.56,19.99,27.02,72.0,82.0,47.0,1016.0,1019.0,1018.0,330,320,50,2,3,3,0.0,0.0,1.0
1379,2016,07,12,28.94,23.68,18.38,93.0,42.0,69.62,1021.0,1019.62,1017.0,8,3.0,1,170.0,0.0,19.54,21.37,28.94,87.0,82.0,51.0,1019.0,1020.0,1019.0,165,206,160,2,1,5,0.0,0.0,1.0
1380,2016,07,13,28.82,25.12,21.12,93.0,54.0,73.67,1019.0,1017.75,1010.0,8,3.46,1,185.17,0.0,22.97,22.71,27.99,82.0,88.0,69.0,1019.0,1019.0,1010.0,193,208,220,3,1,5,0.0,1.0,0.0
1381,2016,07,14,27.6,25.16,22.62,98.0,74.0,92.62,1027.0,1020.92,1006.0,6,2.38,1,184.75,0.0,22.62,23.95,27.6,96.0,98.0,93.0,1026.0,1024.0,1019.0,146,209,180,2,1,3,0.0,0.0,0.0
1382,2016,07,15,30.18,26.22,22.75,94.0,55.0,83.38,1022.0,1020.04,1017.0,4,2.67,2,242.38,0.0,23.54,24.19,30.18,93.0,94.0,59.0,1018.0,1021.0,1021.0,254,252,242,3,2,3,0.0,0.0,0.0
1383,2016,07,16,29.18,24.52,21.71,100.0,55.0,81.88,1026.0,1024.12,1021.0,3,1.04,0,206.67,0.0,23.21,25.38,22.77,82.0,75.0,97.0,1023.0,1025.0,1024.0,184,49,350,0,1,2,0.0,0.0,0.0
1384,2016,07,17,28.6,23.98,20.73,98.0,55.0,84.88,1030.0,1028.08,1024.0,2,1.38,1,262.46,0.0,20.73,22.57,28.6,94.0,95.0,58.0,1026.0,1030.0,1029.0,256,293,263,1,1,2,0.0,0.0,0.0
1385,2016,07,18,31.24,25.36,19.62,87.0,51.0,68.33,1030.0,1028.21,1024.0,4,1.96,0,224.46,0.0,20.24,24.31,28.53,82.0,69.0,72.0,1030.0,1030.0,1024.0,156,205,213,0,2,4,0.0,0.0,0.0
1386,2016,07,19,27.24,27.24,27.24,66.0,66.0,66.0,1025.0,1025.0,1025.0,3,3.0,3,260.0,0.0,27.24,27.24,27.24,66.0,66.0,66.0,1025.0,1025.0,1025.0,260,260,260,3,3,3,0.0,0.0,0.0
1387,2016,07,20,30.22,27.75,27.24,66.0,39.0,60.67,1031.0,1026.08,1025.0,3,2.75,1,262.96,0.0,27.24,27.24,30.22,66.0,66.0,39.0,1025.0,1025.0,1030.0,260,260,272,3,3,2,0.0,0.0,0.0
1388,2016,07,21,31.74,25.93,19.92,93.0,27.0,59.25,1031.0,1023.67,1018.0,8,2.71,0,244.71,0.0,21.17,22.2,31.42,76.0,69.0,43.0,1031.0,1022.0,1019.0,217,290,180,1,4,8,0.0,0.0,0.0
1389,2016,07,22,35.05,28.41,23.21,88.0,37.0,59.71,1018.0,1014.46,1009.0,11,4.5,1,228.58,0.0,24.57,24.28,34.94,68.0,73.0,41.0,1017.0,1015.0,1011.0,226,220,220,3,5,3,0.0,1.0,0.0
1390,2016,07,23,36.22,31.14,25.74,94.0,25.0,50.21,1016.0,1010.25,1008.0,10,4.46,1,272.46,0.0,28.26,27.05,35.65,57.0,94.0,28.0,1011.0,1016.0,1009.0,237,306,290,3,2,7,0.0,0.0,0.0
1391,2016,07,24,34.61,28.78,22.12,93.0,26.0,56.92,1016.0,1013.67,1008.0,7,3.12,1,160.71,0.0,24.96,24.73,33.4,82.0,57.0,36.0,1014.0,1015.0,1014.0,338,50,320,2,1,3,0.0,0.0,0.0
1392,2016,07,25,33.32,28.05,25.14,100.0,44.0,69.46,1015.0,1013.29,1010.0,6,3.17,1,178.33,0.0,25.91,25.73,32.12,69.0,58.0,88.0,1015.0,1014.0,1012.0,194,200,30,3,4,4,0.0,0.0,0.0
1393,2016,07,26,33.25,27.02,22.58,100.0,43.0,73.21,1014.0,1012.08,1011.0,7,2.75,1,250.71,0.0,23.91,23.62,33.02,88.0,100.0,43.0,1012.0,1014.0,1011.0,208,210,300,1,1,4,0.0,0.0,1.0
1394,2016,07,27,32.88,27.98,22.47,93.0,32.0,59.79,1015.0,1013.46,1011.0,6,2.62,1,223.79,0.0,24.57,24.1,32.88,88.0,57.0,32.0,1014.0,1014.0,1013.0,331,60,250,2,2,4,0.0,1.0,0.0
1395,2016,07,28,33.76,28.03,22.98,100.0,36.0,68.79,1014.0,1012.62,1011.0,9,2.42,1,212.04,0.0,24.49,24.45,32.78,88.0,94.0,36.0,1013.0,1013.0,1011.0,213,278,180,2,1,5,0.0,0.0,0.0
1396,2016,07,29,29.74,25.75,22.34,100.0,58.0,81.79,1013.0,1011.08,1010.0,6,3.33,1,113.42,0.0,25.16,22.5,29.14,88.0,100.0,74.0,1012.0,1011.0,1011.0,166,20,90,2,4,2,0.0,0.0,0.0
1397,2016,07,30,28.98,25.45,22.64,100.0,65.0,82.17,1017.0,1014.79,1011.0,5,1.96,0,147.83,0.0,23.96,23.8,26.81,94.0,94.0,65.0,1014.0,1016.0,1015.0,169,80,160,0,2,5,0.0,0.0,0.0
1398,2016,07,31,26.5,24.92,24.02,100.0,69.0,87.38,1018.0,1016.29,1015.0,5,2.79,1,115.58,0.0,24.12,24.37,26.5,94.0,88.0,83.0,1016.0,1016.0,1016.0,130,110,140,3,4,3,0.0,0.0,0.0
1399,2016,08,01,26.16,23.69,21.95,94.0,65.0,82.54,1019.0,1017.46,1016.0,7,2.75,1,57.17,0.0,22.73,21.95,25.8,94.0,83.0,69.0,1017.0,1018.0,1017.0,40,60,60,2,5,2,0.0,0.0,1.0
1400,2016,08,02,25.21,23.67,21.91,94.0,60.0,78.08,1020.0,1018.83,1018.0,8,3.04,1,66.75,0.0,22.66,22.49,24.67,88.0,88.0,60.0,1018.0,1019.0,1020.0,60,30,40,2,2,8,0.0,0.0,1.0
1401,2016,08,03,26.99,22.72,18.31,100.0,45.0,71.67,1023.0,1020.96,1019.0,5,1.96,0,70.38,0.0,19.28,20.04,26.65,87.0,77.0,45.0,1021.0,1021.0,1021.0,70,30,129,1,4,2,0.0,0.0,0.0
1402,2016,08,04,28.06,23.39,18.28,78.0,46.0,62.38,1021.0,1020.5,1019.0,2,1.38,1,135.25,0.0,19.81,21.23,27.51,70.0,75.0,47.0,1021.0,1021.0,1020.0,131,66,177,1,1,2,0.0,0.0,0.0
1403,2016,08,05,28.74,24.4,19.63,70.0,52.0,62.42,1019.0,1016.42,1012.0,4,2.08,1,206.21,0.0,21.28,22.0,28.37,70.0,63.0,57.0,1018.0,1018.0,1014.0,194,253,190,2,1,4,0.0,0.0,0.0
1404,2016,08,06,32.28,26.85,23.51,82.0,55.0,69.25,1012.0,1008.33,1005.0,4,2.67,1,227.04,0.0,24.04,24.99,31.6,68.0,81.0,55.0,1010.0,1009.0,1005.0,210,216,317,3,2,2,0.0,0.0,0.0
1405,2016,08,07,31.69,26.8,21.41,65.0,33.0,49.62,1011.0,1009.42,1005.0,3,2.33,1,310.96,0.0,24.02,23.32,31.69,55.0,60.0,33.0,1008.0,1011.0,1011.0,329,335,282,3,2,2,0.0,0.0,0.0
1406,2016,08,08,29.5,25.97,20.72,59.0,35.0,47.08,1018.0,1015.5,1012.0,2,1.71,1,239.0,0.0,23.03,23.57,28.94,46.0,55.0,53.0,1014.0,1017.0,1017.0,344,4,270,2,2,2,1.0,0.0,0.0
1407,2016,08,09,30.94,26.16,20.19,77.0,41.0,58.54,1033.0,1026.58,1017.0,3,1.46,1,103.5,0.0,22.14,25.04,30.18,66.0,64.0,43.0,1020.0,1032.0,1032.0,57,46,172,1,1,3,0.0,0.0,0.0
1408,2016,08,10,31.35,27.14,23.39,89.0,53.0,75.21,1033.0,1023.58,1018.0,3,2.67,2,192.54,0.0,25.46,26.18,31.35,83.0,81.0,67.0,1022.0,1022.0,1019.0,193,199,194,3,3,2,1.0,0.0,0.0
1409,2016,08,11,34.61,29.75,26.31,80.0,54.0,70.33,1019.0,1017.5,1014.0,2,1.17,0,225.12,0.0,27.36,27.37,34.14,74.0,79.0,55.0,1018.0,1019.0,1015.0,234,261,312,1,1,2,0.0,0.0,0.0
1410,2016,08,12,35.06,29.03,24.29,87.0,49.0,69.79,1016.0,1012.83,1010.0,3,1.71,0,206.96,0.0,24.32,26.24,33.88,87.0,85.0,49.0,1014.0,1013.0,1010.0,160,223,231,1,2,3,0.0,0.0,0.0
1411,2016,08,13,36.07,30.71,26.87,82.0,53.0,67.25,1013.0,1011.5,1009.0,3,2.29,1,209.96,0.0,27.33,28.58,35.73,74.0,81.0,62.0,1012.0,1013.0,1010.0,221,220,207,3,2,3,0.0,0.0,0.0
1412,2016,08,14,35.96,31.52,26.94,75.0,45.0,57.5,1014.0,1012.5,1010.0,3,2.5,1,232.42,0.0,28.55,28.69,35.96,54.0,68.0,45.0,1012.0,1013.0,1013.0,204,224,310,3,3,1,0.0,0.0,0.0
1413,2016,08,15,32.78,28.79,25.22,78.0,41.0,63.17,1021.0,1018.5,1015.0,2,1.38,1,303.12,0.0,26.92,26.22,32.7,69.0,77.0,44.0,1017.0,1020.0,1020.0,308,334,273,2,1,1,0.0,0.0,0.0
1414,2016,08,16,31.85,28.72,25.26,81.0,61.0,71.0,1022.0,1020.38,1016.0,4,1.62,1,187.96,0.0,26.46,26.6,31.85,70.0,77.0,67.0,1021.0,1021.0,1018.0,196,130,196,1,1,2,1.0,1.0,0.0
1415,2016,08,17,30.66,28.0,25.42,78.0,46.0,65.21,1016.0,1015.12,1014.0,4,3.38,2,255.42,0.0,25.97,25.91,30.66,77.0,74.0,46.0,1015.0,1015.0,1015.0,226,248,305,4,4,2,0.0,0.0,0.0
1416,2016,08,18,29.7,26.47,23.29,79.0,51.0,61.83,1017.0,1015.21,1013.0,2,0.88,0,190.67,0.0,25.19,23.6,29.39,61.0,69.0,56.0,1016.0,1016.0,1013.0,334,24,204,0,1,1,0.0,0.0,0.0
1417,2016,08,19,30.85,27.07,23.23,79.0,46.0,65.92,1014.0,1013.17,1012.0,2,1.33,0,202.46,0.0,24.97,25.17,30.85,73.0,74.0,50.0,1013.0,1014.0,1012.0,267,346,44,1,2,0,0.0,1.0,0.0
1418,2016,08,20,29.82,26.48,22.53,88.0,61.0,74.83,1014.0,1013.0,1012.0,6,2.08,1,87.25,0.0,24.4,24.19,28.83,68.0,85.0,88.0,1013.0,1013.0,1013.0,59,55,100,1,1,6,0.0,0.0,0.0
1419,2016,08,21,30.66,26.67,23.94,88.0,48.0,71.96,1013.0,1011.54,1008.0,8,4.21,1,141.5,0.0,24.58,24.81,29.79,78.0,78.0,48.0,1013.0,1013.0,1009.0,90,156,150,3,2,8,0.0,0.0,1.0
1420,2016,08,22,26.84,24.08,20.49,100.0,41.0,68.46,1018.0,1012.42,1008.0,11,6.67,2,291.92,0.0,23.17,21.04,26.84,78.0,73.0,41.0,1009.0,1012.0,1016.0,310,310,320,7,7,10,0.0,0.0,0.0
1421,2016,08,23,27.91,21.63,15.34,100.0,32.0,44.62,1027.0,1023.96,1018.0,9,3.29,1,284.21,0.0,17.33,16.74,27.84,46.0,56.0,34.0,1023.0,1026.0,1025.0,350,290,0,3,2,3,0.0,0.0,0.0
1422,2016,08,24,30.48,24.15,18.12,64.0,31.0,51.17,1026.0,1024.04,1021.0,8,3.08,1,179.96,0.0,19.95,19.48,30.24,56.0,60.0,31.0,1025.0,1025.0,1022.0,220,248,0,3,2,3,0.0,0.0,0.0
1423,2016,08,25,29.67,24.91,19.92,93.0,48.0,63.33,1022.0,1019.5,1016.0,8,4.88,1,192.96,0.0,21.79,20.99,29.48,60.0,69.0,51.0,1021.0,1020.0,1017.0,220,210,170,4,4,7,0.0,0.0,1.0
1424,2016,08,26,33.34,27.9,23.98,100.0,43.0,69.96,1016.0,1015.38,1015.0,8,3.88,1,249.12,0.0,24.53,24.71,33.09,100.0,74.0,46.0,1016.0,1015.0,1015.0,204,200,310,2,3,8,0.0,0.0,0.0
1425,2016,08,27,31.04,26.67,21.06,93.0,33.0,53.08,1022.0,1020.0,1016.0,6,3.92,2,106.83,0.0,23.25,22.26,30.75,93.0,57.0,35.0,1019.0,1021.0,1022.0,2,10,40,3,5,4,0.0,0.0,0.0
1426,2016,08,28,30.65,25.5,20.32,100.0,35.0,57.33,1026.0,1023.46,1021.0,6,2.88,1,137.67,0.0,22.08,21.26,30.55,57.0,88.0,35.0,1023.0,1026.0,1023.0,180,94,160,2,1,3,0.0,0.0,0.0
1427,2016,08,29,32.58,27.04,22.77,93.0,33.0,58.92,1022.0,1019.83,1018.0,6,4.0,2,227.54,0.0,23.6,23.42,32.58,69.0,65.0,40.0,1021.0,1020.0,1018.0,200,230,320,4,3,6,0.0,1.0,0.0
1428,2016,08,30,29.33,24.94,19.61,100.0,37.0,56.58,1022.0,1020.12,1017.0,6,3.92,3,99.92,0.0,22.0,20.74,29.33,50.0,64.0,42.0,1020.0,1021.0,1019.0,50,70,220,4,3,4,0.0,0.0,0.0
1429,2016,08,31,30.38,25.94,22.93,94.0,40.0,68.25,1018.0,1015.71,1012.0,6,3.33,2,198.21,1.0,22.93,23.53,30.38,93.0,83.0,40.0,1018.0,1016.0,1013.0,194,230,0,2,3,2,0.0,0.0,1.0
1430,2016,09,01,27.22,24.16,21.83,100.0,57.0,79.5,1024.0,1012.5,1010.0,6,2.54,1,208.5,0.0,24.63,22.65,21.94,65.0,78.0,100.0,1011.0,1011.0,1024.0,220,290,128,4,2,2,0.0,0.0,0.0
1431,2016,09,02,27.29,22.68,18.44,82.0,39.0,58.46,1019.0,1015.92,1011.0,7,4.42,1,214.42,0.0,20.19,18.58,27.05,82.0,64.0,42.0,1016.0,1017.0,1019.0,1,10,0,4,5,3,0.0,0.0,1.0
1432,2016,09,03,24.7,21.8,18.96,100.0,41.0,71.92,1023.0,1021.0,1018.0,7,4.33,1,53.67,1.0,19.71,19.72,24.45,100.0,78.0,64.0,1021.0,1021.0,1021.0,34,40,50,3,5,7,0.0,1.0,1.0
1433,2016,09,04,27.26,21.48,17.02,100.0,36.0,63.33,1024.0,1022.58,1021.0,9,4.67,3,66.38,0.0,18.09,17.71,26.93,93.0,63.0,36.0,1022.0,1023.0,1023.0,51,20,60,5,5,5,0.0,0.0,0.0
1434,2016,09,05,29.11,22.34,17.67,100.0,39.0,52.96,1024.0,1021.79,1016.0,9,4.92,3,89.92,1.0,19.23,18.18,28.57,53.0,52.0,42.0,1023.0,1023.0,1018.0,50,360,10,7,5,6,0.0,1.0,1.0
1435,2016,09,06,27.91,25.48,23.51,64.0,44.0,57.25,1017.0,1015.08,1014.0,10,5.58,1,185.42,0.0,24.6,23.52,27.04,56.0,60.0,61.0,1015.0,1014.0,1015.0,10,360,20,2,9,6,0.0,1.0,0.0
1436,2016,09,07,29.83,25.25,22.41,94.0,51.0,71.67,1017.0,1015.21,1014.0,8,4.5,1,95.83,0.0,22.58,22.93,29.47,83.0,83.0,54.0,1016.0,1016.0,1015.0,0,350,40,3,4,5,0.0,1.0,0.0
1437,2016,09,08,31.72,25.8,21.17,100.0,54.0,79.79,1015.0,1013.12,1009.0,6,3.08,1,123.42,0.0,22.28,21.72,31.72,100.0,83.0,55.0,1015.0,1013.0,1011.0,12,0,160,2,2,5,0.0,0.0,1.0
1438,2016,09,09,32.89,29.43,27.18,94.0,43.0,66.12,1013.0,1011.17,1009.0,5,2.83,1,243.12,1.0,27.58,27.18,32.89,94.0,65.0,52.0,1011.0,1012.0,1012.0,205,250,260,1,4,4,0.0,1.0,1.0
1439,2016,09,10,31.98,28.02,24.68,100.0,52.0,77.67,1017.0,1015.25,1013.0,7,2.96,0,124.25,0.0,25.49,24.89,31.91,100.0,88.0,59.0,1016.0,1016.0,1014.0,351,70,130,0,2,5,0.0,0.0,0.0
1440,2016,09,11,29.25,27.29,25.71,94.0,32.0,66.12,1016.0,1013.5,1011.0,9,4.54,1,239.92,1.0,26.76,25.81,28.7,83.0,78.0,37.0,1013.0,1011.0,1016.0,204,210,320,5,4,7,0.0,0.0,1.0
1441,2016,09,12,25.89,21.09,14.2,63.0,29.0,47.83,1025.0,1022.33,1017.0,7,3.83,2,149.17,0.0,18.9,15.26,25.43,46.0,55.0,47.0,1022.0,1024.0,1023.0,350,10,170,4,2,3,0.0,0.0,1.0
1442,2016,09,13,27.95,21.41,15.74,100.0,44.0,61.83,1025.0,1022.46,1019.0,7,3.17,1,205.71,0.0,17.56,16.91,27.76,64.0,68.0,45.0,1023.0,1024.0,1020.0,220,246,220,2,2,5,0.0,0.0,1.0
1443,2016,09,14,32.24,24.71,19.89,93.0,31.0,62.92,1021.0,1018.38,1014.0,6,3.12,1,199.42,0.0,21.62,20.48,32.24,88.0,93.0,48.0,1021.0,1020.0,1014.0,30,237,272,2,3,2,0.0,0.0,0.0
1444,2016,09,15,24.37,21.0,16.17,78.0,33.0,52.62,1025.0,1022.5,1016.0,7,4.38,2,83.92,0.0,20.16,16.34,23.34,68.0,59.0,35.0,1022.0,1024.0,1024.0,40,10,60,3,4,2,0.0,0.0,0.0
1445,2016,09,16,23.53,18.66,13.55,100.0,43.0,59.75,1027.0,1025.58,1024.0,5,2.96,1,122.92,0.0,15.16,14.27,23.43,63.0,68.0,49.0,1025.0,1026.0,1025.0,140,130,190,2,3,4,0.0,0.0,1.0
1446,2016,09,17,25.93,19.04,12.98,93.0,44.0,67.04,1026.0,1023.83,1020.0,7,2.96,1,150.42,0.0,14.42,13.86,25.93,93.0,77.0,60.0,1025.0,1024.0,1021.0,124,88,180,1,1,5,0.0,0.0,0.0
1447,2016,09,18,28.49,23.76,20.53,100.0,58.0,77.38,1020.0,1018.12,1016.0,6,4.08,2,199.96,1.0,21.02,21.75,28.49,69.0,83.0,58.0,1019.0,1018.0,1017.0,210,210,210,4,5,5,1.0,1.0,1.0
1448,2016,09,19,26.4,23.7,22.28,94.0,74.0,85.71,1017.0,1016.46,1015.0,4,1.67,1,100.38,0.0,24.29,23.09,22.87,94.0,87.0,86.0,1017.0,1016.0,1017.0,210,20,35,2,1,1,0.0,0.0,0.0
1449,2016,09,20,27.64,23.31,20.27,91.0,54.0,80.38,1020.0,1018.46,1018.0,3,1.58,1,165.12,0.0,21.11,21.15,27.6,90.0,89.0,54.0,1018.0,1019.0,1018.0,10,358,222,2,3,1,0.0,0.0,0.0
1450,2016,09,21,28.2,22.05,18.43,94.0,31.0,75.04,1032.0,1022.08,1018.0,4,1.67,0,148.96,0.0,19.46,18.76,22.08,94.0,88.0,70.0,1018.0,1020.0,1031.0,234,30,177,1,0,4,0.0,0.0,0.0
1451,2016,09,22,29.26,22.5,15.73,87.0,26.0,46.79,1022.0,1020.62,1019.0,2,1.42,1,68.38,0.0,18.04,18.44,28.33,63.0,58.0,27.0,1021.0,1021.0,1019.0,43,35,131,1,2,2,1.0,0.0,1.0
1452,2016,09,23,30.54,21.54,13.91,99.0,31.0,62.21,1023.0,1016.33,1013.0,2,1.29,1,222.83,0.0,15.29,16.06,30.41,97.0,73.0,44.0,1017.0,1017.0,1013.0,188,227,242,1,1,1,0.0,0.0,0.0
1453,2016,09,24,25.27,19.72,15.76,89.0,35.0,64.33,1020.0,1017.42,1013.0,4,2.88,1,94.08,0.0,19.3,15.76,21.74,87.0,89.0,35.0,1017.0,1019.0,1018.0,23,20,356,4,4,2,0.0,0.0,0.0
1454,2016,09,25,21.12,16.53,11.5,66.0,26.0,44.5,1028.0,1021.08,1019.0,3,2.42,2,207.67,0.0,14.77,12.4,21.12,49.0,56.0,26.0,1021.0,1022.0,1020.0,348,1,341,3,3,2,0.0,0.0,0.0
1455,2016,09,26,22.6,16.18,10.5,69.0,32.0,49.88,1028.0,1021.17,1018.0,5,2.62,1,100.25,0.0,12.59,10.65,22.6,46.0,69.0,52.0,1022.0,1022.0,1018.0,74,54,177,2,2,5,0.0,0.0,0.0
1456,2016,09,27,24.21,21.16,18.86,91.0,44.0,70.25,1017.0,1013.29,1011.0,5,3.29,1,228.21,0.0,21.13,18.93,24.21,76.0,83.0,44.0,1013.0,1013.0,1011.0,205,257,239,5,3,2,0.0,0.0,0.0
1457,2016,09,28,20.82,17.94,14.31,91.0,70.0,80.08,1024.0,1017.62,1013.0,6,3.17,2,165.46,0.0,15.72,16.19,19.64,80.0,88.0,71.0,1015.0,1018.0,1020.0,303,22,77,2,3,4,0.0,0.0,0.0
1458,2016,09,29,18.84,16.85,15.07,89.0,66.0,79.58,1033.0,1026.0,1022.0,7,6.25,6,74.25,0.0,15.25,16.39,18.84,87.0,80.0,66.0,1024.0,1026.0,1027.0,69,81,81,6,7,6,0.0,0.0,1.0
1459,2016,09,30,17.76,15.97,14.96,92.0,72.0,82.67,1028.0,1025.83,1023.0,6,6.0,6,60.62,0.0,15.09,15.07,16.2,82.0,79.0,91.0,1027.0,1025.0,1024.0,66,59,52,6,6,6,0.0,0.0,0.0
1460,2016,10,01,17.31,15.53,14.07,96.0,85.0,89.92,1029.0,1022.75,1020.0,6,4.67,4,59.21,0.0,14.4,14.32,17.27,90.0,93.0,85.0,1023.0,1023.0,1021.0,57,57,68,5,4,4,0.0,0.0,0.0
1461,2016,10,02,18.15,15.99,14.27,92.0,84.0,88.25,1020.0,1019.04,1017.0,4,2.25,1,58.88,0.0,14.93,14.51,18.03,91.0,90.0,85.0,1020.0,1020.0,1017.0,61,63,61,3,2,1,0.0,0.0,0.0
1462,2016,10,03,22.57,18.77,16.6,89.0,60.0,79.67,1017.0,1015.96,1015.0,2,1.04,1,217.75,0.0,17.17,16.75,22.21,86.0,89.0,60.0,1016.0,1016.0,1015.0,133,269,281,1,1,1,1.0,0.0,0.0
1463,2016,10,04,20.73,18.54,16.66,86.0,60.0,75.0,1032.0,1023.08,1017.0,3,2.58,1,71.96,0.0,17.42,17.1,20.73,86.0,82.0,60.0,1020.0,1025.0,1024.0,56,59,61,3,3,3,1.0,0.0,1.0
1464,2016,10,05,19.77,16.79,14.1,89.0,66.0,78.21,1038.0,1032.79,1026.0,3,2.67,1,48.58,0.0,14.7,14.1,19.77,68.0,89.0,66.0,1027.0,1036.0,1034.0,41,30,63,3,3,2,0.0,0.0,0.0
1465,2016,10,06,22.14,15.64,10.89,100.0,63.0,87.38,1037.0,1034.71,1034.0,1,0.88,0,228.5,0.0,11.69,11.69,22.14,100.0,100.0,63.0,1034.0,1035.0,1034.0,305,356,129,1,1,1,0.0,0.0,0.0
1466,2016,10,07,22.92,16.66,11.52,100.0,59.0,85.08,1035.0,1034.29,1033.0,2,1.29,1,126.33,0.0,12.6,12.41,22.01,100.0,100.0,59.0,1035.0,1034.0,1033.0,264,57,128,1,1,2,0.0,0.0,0.0
1467,2016,10,08,22.24,17.86,13.71,100.0,74.0,90.38,1033.0,1029.46,1026.0,2,1.75,1,104.08,0.0,13.71,17.77,22.07,100.0,97.0,80.0,1031.0,1029.0,1026.0,74,77,153,2,2,2,0.0,0.0,0.0
